,dap,target,error,class
618,25.512567,23.958367,-1.5542000000000016,1
619,29.021784,29.51995,0.4981660000000012,1
620,30.092623,32.648511,2.5558879999999995,1
621,25.763909,25.995044,0.23113499999999831,1
622,22.794285,21.412878,-1.3814069999999994,1
623,19.60733,20.375826,0.768495999999999,1
624,19.624718,18.963815,-0.6609030000000011,1
625,18.709298,27.919597,9.210299,1
626,17.545157,18.751942,1.206785,0
627,17.424829,18.307777,0.8829480000000025,0
628,17.351259,20.385712,3.0344530000000027,0
629,18.245302,22.169237,3.923935,0
630,19.420505,27.200756,7.780251,1
631,20.741564,17.509583,-3.231981000000001,1
632,22.31198,22.452792,0.14081200000000038,1
633,22.998311,28.848169,5.849857999999998,1
634,23.536769,20.976782,-2.5599869999999996,1
635,24.087945,20.817108,-3.270837,1
636,24.075975,18.779619,-5.296355999999999,1
637,23.255162,21.075151,-2.180010999999997,1
638,23.415284,21.664323,-1.7509610000000002,1
639,23.669941,26.46958,2.799638999999999,1
640,23.611197,32.80335,9.192153000000001,1
641,23.659312,23.788577,0.12926500000000019,1
642,22.982824,23.984025,1.0012009999999982,1
643,26.337214,22.806317,-3.5308969999999995,1
644,27.779188,26.350071,-1.4291170000000015,1
645,23.282669,26.266905,2.9842360000000028,1
646,20.880749,31.816528,10.935779,1
647,18.412447,26.926652,8.514205,0
648,17.823818,20.216714,2.3928960000000004,0
649,17.612018,18.943553,1.3315350000000024,0
650,16.512205,18.870726,2.3585209999999996,0
651,15.921434,17.877219,1.9557850000000006,0
652,16.19079,17.949992,1.759202000000002,0
653,16.690802,17.57071,0.8799079999999968,0
654,17.758951,17.757007,-0.0019439999999981694,0
655,18.498483,19.415574,0.9170909999999992,0
656,20.060797,27.178313,7.117515999999998,1
657,21.176916,18.644116,-2.532799999999998,1
658,22.066422,22.618359,0.5519370000000023,1
659,23.346714,19.900858,-3.445855999999999,1
660,23.052798,30.78015,7.727352,1
661,22.90479,25.974994,3.0702040000000004,1
662,22.895626,18.927022,-3.968603999999999,1
663,23.080118,23.967417,0.8872990000000023,1
664,23.45932,21.701873,-1.7574470000000026,1
665,25.297237,30.923279,5.626042000000002,1
666,29.476656,31.741525,2.264869000000001,1
667,32.030698,23.754013,-8.276685,1
668,44.975861,37.345739,-7.630122,1
669,30.407171,23.118232,-7.288939000000003,1
670,23.823189,21.83511,-1.988078999999999,1
671,20.277305,19.917336,-0.35996899999999954,1
672,18.864489,18.081289,-0.7831999999999972,1
673,17.810875,17.759925,-0.05095000000000027,0
674,17.311305,16.936598,-0.3747070000000008,0
675,17.332653,15.575867,-1.756786,0
676,17.821967,15.873346,-1.948621000000001,0
677,20.794937,20.144847,-0.6500900000000023,1
678,26.966365,22.863868,-4.102497,1
679,28.507287,22.99381,-5.513477000000002,1
680,27.657399,22.80278,-4.854619000000003,1
681,31.0165,19.48873,-11.52777,1
682,30.050927,21.661806,-8.389121000000003,1
683,30.146133,23.127357,-7.018775999999999,1
684,29.013493,23.738614,-5.274879000000002,1
685,26.658258,22.728587,-3.929670999999999,1
686,24.919031,28.29067,3.3716389999999983,1
687,23.427696,20.970416,-2.457280000000001,1
688,23.680532,21.088903,-2.591629000000001,1
689,23.87906,28.640603,4.761543,1
690,24.664385,22.194387,-2.4699980000000004,1
691,32.67025,24.166492,-8.503758000000001,1
692,39.24863,40.730353,1.4817230000000023,1
693,27.086586,25.459283,-1.6273030000000013,1
694,23.028865,24.255253,1.226388,1
695,21.022915,17.054918,-3.9679970000000004,1
696,19.132217,17.605227,-1.5269900000000014,1
697,18.940558,19.82094,0.8803820000000009,1
698,18.154792,16.339925,-1.8148669999999996,0
699,18.368722,16.745913,-1.6228090000000002,0
700,19.298842,18.511057,-0.7877849999999995,1
701,22.372519,23.731916,1.3593969999999977,1
702,32.718717,22.534565,-10.184151999999997,1
703,38.717052,27.552077,-11.164975000000002,1
704,31.479927,29.776617,-1.7033099999999983,1
705,32.315841,22.742133,-9.573708,1
706,30.496702,23.725421,-6.771280999999998,1
707,28.129733,45.665174,17.535441,1
708,25.952082,27.409353,1.4572709999999987,1
709,24.410483,22.033511,-2.3769719999999985,1
710,24.140268,21.920297,-2.2199709999999975,1
711,22.540785,20.953366,-1.5874190000000006,1
712,22.559774,25.836584,3.2768099999999976,1
713,23.19664,29.731663,6.5350230000000025,1
714,24.181033,26.726206,2.545173000000002,1
715,32.419404,27.285825,-5.133579000000001,1
716,42.286903,64.163741,21.876838,1
717,28.70474,30.937441,2.2327009999999987,1
718,23.564212,22.395993,-1.1682190000000006,1
719,21.463942,18.814692,-2.6492499999999986,1
720,19.447511,19.639566,0.19205499999999986,1
721,19.45721,19.987927,0.5307169999999992,1
722,19.278006,20.132197,0.8541910000000001,1
723,19.352466,19.114435,-0.23803099999999944,1
724,20.560952,21.646517,1.085564999999999,1
725,23.522139,21.654844,-1.8672949999999986,1
726,33.855292,40.632833,6.777540999999999,1
727,37.695589,20.836004,-16.859585,1
728,35.93798,21.058266,-14.879714000000003,1
729,36.164479,21.389348,-14.775131000000002,1
730,33.646737,22.674742,-10.971995000000003,1
731,31.141711,24.614737,-6.526973999999999,1
732,31.982348,24.138386,-7.843962000000001,1
733,28.859266,56.563897,27.704630999999996,1
734,27.521718,24.267093,-3.2546250000000008,1
735,29.196899,28.753565,-0.4433340000000001,1
736,27.428739,22.17608,-5.252659000000001,1
737,28.69724,23.206259,-5.490981000000001,1
738,27.580637,25.552886,-2.0277509999999985,1
739,31.373034,36.755237,5.3822030000000005,1
740,38.529976,37.327954,-1.2020219999999995,1
741,30.973203,38.151455,7.178251999999997,1
742,25.862404,31.780681,5.918277,1
743,22.857767,34.708331,11.850564000000002,1
744,20.874802,19.660027,-1.2147749999999995,1
745,20.692355,22.957447,2.265091999999999,1
746,20.027265,20.129696,0.10243099999999927,1
747,20.069278,18.602496,-1.466782000000002,1
748,20.638467,21.27051,0.632043000000003,1
749,22.573146,21.814817,-0.7583289999999998,1
750,32.320897,37.564438,5.2435410000000005,1
751,35.396928,29.608986,-5.787942000000001,1
752,35.731421,48.520018,12.788597000000003,1
753,35.391557,23.213539,-12.178017999999998,1
754,33.897346,24.779267,-9.118078999999998,1
755,32.282731,41.936098,9.653367000000003,1
756,33.383253,26.932074,-6.451179000000003,1
757,30.235166,30.599313,0.3641469999999991,1
758,28.393888,23.604485,-4.789403,1
759,26.231078,22.658509,-3.5725690000000014,1
760,26.075268,23.844904,-2.2303640000000016,1
761,27.476938,27.317055,-0.15988300000000066,1
762,30.816566,25.007689,-5.8088770000000025,1
763,34.719679,24.249975,-10.469704,1
764,44.238104,31.376403,-12.861701,1
765,32.988525,41.130783,8.142257999999998,1
766,27.446133,25.159974,-2.2861590000000014,1
767,23.183774,24.968306,1.7845319999999987,1
768,23.721026,24.210703,0.48967700000000036,1
769,22.500682,24.711641,2.210958999999999,1
770,21.722381,22.942118,1.219737000000002,1
771,22.182078,28.267305,6.085227,1
772,23.786862,27.125198,3.3383360000000017,1
773,27.322345,23.902233,-3.4201119999999996,1
774,43.876668,23.600911,-20.275757000000002,1
775,48.995264,26.399769,-22.595495,2
776,43.058721,22.758822,-20.299899,1
777,39.133006,31.080931,-8.052075000000002,1
778,36.452311,24.410769,-12.041542000000003,1
779,34.324857,31.907544,-2.417313,1
780,32.358204,28.602251,-3.7559530000000017,1
781,31.778091,26.251629,-5.526461999999999,1
782,29.266989,24.62077,-4.6462189999999985,1
783,27.22833,23.103359,-4.124970999999999,1
784,25.715323,22.113687,-3.6016360000000027,1
785,26.922609,23.908792,-3.013817000000003,1
786,27.112823,23.405413,-3.7074099999999994,1
787,31.877623,20.869156,-11.008467,1
788,38.238038,23.869621,-14.368417000000004,1
789,30.994849,24.735734,-6.259114999999998,1
790,26.290428,21.619233,-4.671194999999997,1
791,24.269167,22.89586,-1.3733070000000005,1
792,25.011047,45.76226,20.751212999999996,1
793,25.149588,52.253979,27.104391,1
794,24.816591,24.641328,-0.1752629999999975,1
795,24.928046,26.662498,1.734452000000001,1
796,25.360758,26.152978,0.7922200000000004,1
797,25.393851,23.937364,-1.4564870000000028,1
798,28.861117,24.773821,-4.0872959999999985,1
799,34.533254,21.254846,-13.278407999999999,1
800,35.483811,22.159464,-13.324347000000003,1
801,36.065617,24.918554,-11.147063000000003,1
802,34.664898,25.912376,-8.752522000000003,1
803,32.985386,24.687487,-8.297898999999997,1
804,28.815928,24.644792,-4.171136000000001,1
805,27.012523,22.80755,-4.2049730000000025,1
806,25.464235,22.389659,-3.074575999999997,1
807,25.437722,27.740251,2.302529,1
808,25.642244,24.338524,-1.303720000000002,1
809,27.016891,25.471411,-1.5454800000000013,1
810,27.217195,21.490002,-5.727193,1
811,34.825855,21.463355,-13.362499999999997,1
812,43.184033,26.283453,-16.900579999999998,1
813,34.313977,25.502292,-8.811685,1
814,27.697369,25.232509,-2.464859999999998,1
815,24.330293,22.552765,-1.7775280000000002,1
816,23.578904,22.003268,-1.575636000000003,1
817,23.075176,23.823062,0.7478860000000012,1
818,22.81603,21.1303,-1.685730000000003,1
819,22.848069,21.625088,-1.2229809999999972,1
820,22.732477,21.801879,-0.9305979999999998,1
821,22.705715,23.478742,0.773026999999999,1
822,23.267963,23.379629,0.1116659999999996,1
823,24.186176,22.597566,-1.5886099999999992,1
824,24.363444,22.197682,-2.165762000000001,1
825,24.480803,22.433395,-2.047408000000001,1
826,24.222619,21.575529,-2.647090000000002,1
827,23.782814,22.713977,-1.0688369999999985,1
828,23.048095,21.1258,-1.9222949999999983,1
829,22.174279,23.263152,1.088873000000003,1
830,21.590675,26.200434,4.609759,1
831,21.434269,24.299034,2.8647649999999985,1
832,21.64102,24.997427,3.3564069999999973,1
833,22.985933,25.367157,2.3812239999999996,1
834,23.135227,26.063054,2.9278270000000006,1
835,25.987961,22.27758,-3.710380999999998,1
836,36.434874,31.202008,-5.232866000000001,1
837,29.307831,23.213134,-6.094697,1
838,23.427409,21.025545,-2.4018639999999998,1
839,22.200452,19.928303,-2.272148999999999,1
840,22.183063,18.461473,-3.721589999999999,1
841,21.260176,18.822489,-2.4376870000000004,1
842,20.27689,18.518596,-1.758294000000003,1
843,20.401593,18.711034,-1.6905589999999968,1
844,21.257684,19.294779,-1.9629050000000028,1
845,23.39902,46.307879,22.908859,1
846,33.023991,23.539283,-9.484708000000001,1
847,38.349685,25.625868,-12.723817,1
848,33.986698,49.843576,15.856878000000002,1
849,32.736377,31.177724,-1.558652999999996,1
850,32.130197,25.959573,-6.170624000000004,1
851,32.408406,25.66583,-6.742576,1
852,28.890559,27.484061,-1.4064979999999991,1
853,27.63332,29.051612,1.4182919999999974,1
854,25.943765,22.9016,-3.0421650000000007,1
855,24.899355,20.765909,-4.133445999999999,1
856,24.785986,20.444166,-4.341820000000002,1
857,26.622516,22.371061,-4.251455,1
858,26.763371,24.865511,-1.8978599999999979,1
859,32.939834,24.553885,-8.385948999999997,1
860,40.507703,37.29927,-3.2084329999999994,1
861,32.111852,30.55521,-1.556642,1
862,25.403325,30.198754,4.795429000000002,1
863,22.619912,22.385343,-0.23456900000000047,1
864,24.469592,24.933798,0.4642060000000008,1
865,25.316644,34.304514,8.987869999999997,1
866,24.583029,23.731345,-0.8516839999999988,1
867,24.777514,22.817072,-1.9604420000000005,1
868,25.972323,24.071825,-1.900497999999999,1
869,31.792699,33.970486,2.177787000000002,1
870,44.45993,58.128346,13.668416,1
871,42.978894,44.091462,1.112568000000003,1
872,40.664396,25.692803,-14.971593000000002,1
873,40.575496,28.011753,-12.563743000000002,1
874,40.164683,26.184499,-13.980183999999998,1
875,41.504992,27.170108,-14.334884000000002,1
876,37.477149,30.537799,-6.9393499999999975,1
877,39.197991,23.81738,-15.380611000000002,1
878,36.780177,23.989368,-12.790809000000003,1
879,34.713147,23.668004,-11.045143,1
880,34.213004,24.150251,-10.062752999999997,1
881,36.320198,26.347689,-9.972508999999999,1
882,35.398283,27.95505,-7.443232999999999,1
883,42.207144,30.129405,-12.077739000000001,1
884,47.566103,32.634854,-14.931249000000001,2
885,39.555646,36.954984,-2.600662,1
886,34.593437,32.783051,-1.8103860000000012,1
887,31.004887,37.968934,6.964046999999997,1
888,26.139671,26.311099,0.1714279999999988,1
889,25.46703,26.116178,0.6491480000000003,1
890,23.989191,27.407426,3.4182349999999992,1
891,24.38062,26.81891,2.4382899999999985,1
892,25.414564,25.753709,0.33914500000000203,1
893,29.414531,22.201378,-7.213153000000002,1
894,37.232883,24.875314,-12.357569000000002,1
895,40.775835,24.518739,-16.257096,1
896,38.150256,27.777243,-10.373013,1
897,37.134495,29.465893,-7.668602,1
898,37.559041,30.414926,-7.144114999999999,1
899,35.532851,33.060691,-2.4721600000000024,1
900,35.090843,87.562718,52.471875000000004,1
901,33.407756,34.497367,1.0896109999999979,1
902,28.819528,28.234227,-0.5853009999999976,1
903,28.040452,24.009087,-4.031364999999997,1
904,31.073702,27.100817,-3.9728850000000016,1
905,30.192268,31.205193,1.0129250000000027,1
906,34.998152,27.410684,-7.587467999999998,1
907,42.326069,49.575044,7.2489750000000015,1
908,49.126105,78.623096,29.496991,2
909,37.464358,70.56473,33.100372,1
910,33.126581,44.353766,11.227184999999999,1
911,32.047059,30.417609,-1.6294499999999985,1
912,34.339762,31.791905,-2.5478570000000005,1
913,32.580516,29.195864,-3.3846520000000027,1
914,30.64441,30.166399,-0.4780110000000022,1
915,31.770704,30.230515,-1.540188999999998,1
916,34.672364,31.603489,-3.068875000000002,1
917,40.959087,29.580392,-11.378694999999997,1
918,53.798227,56.806189,3.0079620000000062,2
919,65.244297,32.435686,-32.808611000000006,2
920,46.069998,31.824365,-14.245632999999998,1
921,38.72448,40.993601,2.2691209999999984,1
922,36.589387,43.311826,6.722439000000001,1
923,35.051448,28.267033,-6.784414999999999,1
924,32.75979,60.429529,27.669739,1
925,29.800868,32.131413,2.3305450000000008,1
926,28.735418,28.828747,0.09332900000000066,1
927,27.344305,24.774807,-2.5694979999999994,1
928,27.537216,29.081154,1.5439380000000007,1
929,29.095699,53.631182,24.535483000000003,1
930,30.877608,23.367639,-7.509968999999998,1
931,37.801304,28.811353,-8.989951000000001,1
932,48.326763,31.277491,-17.049272,2
933,36.684729,31.151746,-5.532982999999998,1
934,32.106405,27.428904,-4.677501000000003,1
935,28.433517,29.238347,0.8048300000000026,1
936,29.207599,23.496704,-5.710894999999997,1
937,27.894457,25.244302,-2.650154999999998,1
938,26.579352,22.144083,-4.435269000000002,1
939,27.069759,25.524949,-1.5448100000000018,1
940,29.771936,25.436844,-4.3350919999999995,1
941,36.339308,32.130448,-4.208860000000001,1
942,53.459858,34.354269,-19.105588999999995,2
943,62.49652,32.977918,-29.518601999999994,2
944,44.015472,36.430574,-7.584898000000003,1
945,38.2592,28.376507,-9.882693,1
946,37.729175,29.629134,-8.100040999999997,1
947,33.215383,48.470253,15.254869999999997,1
948,32.311378,63.579698,31.268320000000003,1
949,29.750061,23.603487,-6.1465739999999975,1
950,27.785187,34.075699,6.290512,1
951,25.992223,19.022219,-6.970003999999999,1
952,25.939282,29.402402,3.46312,1
953,25.967221,25.162447,-0.8047739999999983,1
954,27.131959,26.679605,-0.4523539999999997,1
955,34.882259,26.375714,-8.506545,1
956,42.500167,30.353474,-12.146692999999999,1
957,34.472249,27.565206,-6.907042999999998,1
958,27.729572,22.83227,-4.897302,1
959,23.37988,22.058524,-1.3213560000000015,1
960,24.761864,22.325241,-2.436623000000001,1
961,24.713304,24.305643,-0.40766100000000094,1
962,22.865609,22.825202,-0.040406999999998305,1
963,23.204924,22.499535,-0.7053889999999967,1
964,23.525318,25.004549,1.4792310000000022,1
965,24.749189,25.604225,0.8550359999999984,1
966,25.110675,23.882434,-1.2282410000000006,1
967,27.503046,23.621301,-3.881745000000002,1
968,28.637966,24.540156,-4.097809999999999,1
969,30.845644,34.613817,3.7681729999999973,1
970,31.346144,27.868609,-3.4775349999999996,1
971,30.629076,28.56719,-2.061886000000001,1
972,29.034696,23.02865,-6.006046000000001,1
973,27.632794,29.70732,2.0745259999999988,1
974,26.35979,25.031748,-1.328042,1
975,26.111323,26.583423,0.4721000000000011,1
976,27.621102,44.589768,16.968666,1
977,29.007162,26.621694,-2.3854679999999995,1
978,27.525453,33.189576,5.664123000000004,1
979,29.984278,22.364032,-7.620245999999998,1
980,37.147462,25.07437,-12.073091999999999,1
981,29.165529,24.586669,-4.578859999999999,1
982,25.677029,20.423971,-5.253057999999999,1
983,22.822714,18.391315,-4.4313990000000025,1
984,21.165891,19.022897,-2.142993999999998,1
985,20.616742,19.266367,-1.3503749999999997,1
986,18.891447,17.787988,-1.1034590000000009,1
987,18.274795,17.710436,-0.5643589999999996,0
988,18.462284,18.750057,0.2877730000000014,0
989,18.457066,20.220734,1.7636679999999991,0
990,20.626119,18.085319,-2.540800000000001,1
991,22.434588,19.494634,-2.939954,1
992,23.543054,19.305801,-4.237253000000003,1
993,24.528986,19.692002,-4.836984000000001,1
994,24.988746,21.367807,-3.620939,1
995,25.293812,22.5782,-2.715612,1
996,24.399449,20.501962,-3.8974870000000017,1
997,23.462399,20.394404,-3.067995,1
998,22.887539,19.712802,-3.1747370000000004,1
999,22.566574,19.008725,-3.557849000000001,1
1000,23.494641,18.591114,-4.903527,1
1001,23.693522,19.246615,-4.446907000000003,1
1002,23.580904,19.454183,-4.126721,1
1003,28.473984,22.105336,-6.368648,1
1004,35.266915,22.911809,-12.355105999999996,1
1005,29.354286,20.792747,-8.561539,1
1006,23.273582,18.532314,-4.741268000000002,1
1007,20.853651,18.396797,-2.456854,1
1008,20.361823,18.635636,-1.7261869999999995,1
1009,20.131181,19.471941,-0.6592400000000005,1
1010,18.943915,19.284303,0.3403880000000008,1
1011,19.677728,17.923751,-1.753976999999999,1
1012,21.309282,17.260818,-4.048463999999999,1
1013,25.720959,18.796723,-6.9242360000000005,1
1014,41.504135,29.942207,-11.561927999999998,1
1015,38.873974,22.4281,-16.445873999999996,1
1016,35.12924,26.319458,-8.809782000000002,1
1017,31.876538,21.342397,-10.534141000000002,1
1018,30.489381,23.27335,-7.216031000000001,1
1019,29.814752,21.209119,-8.605632999999997,1
1020,28.673867,18.636006,-10.037861000000003,1
1021,25.44335,19.081782,-6.361567999999998,1
1022,24.675695,20.016069,-4.659625999999999,1
1023,23.117,27.18061,4.063610000000001,1
1024,25.228312,20.590362,-4.63795,1
1025,27.063879,24.399141,-2.664738,1
1026,27.528893,24.106179,-3.422713999999999,1
1027,34.880025,23.936998,-10.943027000000004,1
1028,41.130107,26.305315,-14.824792000000002,1
1029,33.485291,23.624072,-9.861218999999995,1
1030,22.79915,18.540196,-4.258953999999999,1
1031,20.097422,18.668897,-1.4285250000000005,1
1032,19.194566,18.314154,-0.8804119999999998,1
1033,18.526969,18.030487,-0.4964820000000003,1
1034,18.220412,17.066544,-1.1538679999999992,0
1035,18.147447,16.967712,-1.1797350000000009,0
1036,18.427639,16.937007,-1.490631999999998,0
1037,20.640168,17.990207,-2.6499609999999976,1
1038,27.226799,22.39765,-4.829149000000001,1
1039,26.623128,20.497937,-6.125191000000001,1
1040,26.707961,24.954752,-1.7532090000000018,1
1041,25.94352,24.968618,-0.9749020000000002,1
1042,26.625525,22.840167,-3.7853579999999987,1
1043,28.522323,39.211255,10.688932000000001,1
1044,32.306365,102.081681,69.775316,1
1045,33.694443,73.992016,40.29757300000001,1
1046,36.328484,37.874821,1.546336999999994,1
1047,37.620664,54.742,17.121336,1
1048,43.302072,103.943499,60.641427,1
1049,46.12292,113.562883,67.439963,1
1050,42.591608,106.165919,63.574311,1
1051,43.042434,97.904236,54.861802,1
1052,47.869334,60.733182,12.863847999999997,2
1053,35.436514,45.762705,10.326190999999994,1
1054,26.222464,30.127142,3.9046780000000005,1
1055,22.295247,23.308457,1.0132100000000008,1
1056,20.505894,17.732283,-2.7736110000000025,1
1057,19.10664,16.801564,-2.3050759999999997,1
1058,17.941399,16.326556,-1.6148430000000005,0
1059,17.675808,16.371698,-1.3041100000000014,0
1060,17.282224,17.118683,-0.1635409999999986,0
1061,19.719976,17.793732,-1.9262440000000005,1
1062,23.045877,20.213149,-2.8327279999999995,1
1063,26.325349,23.018116,-3.307233,1
1064,27.797163,22.295213,-5.501950000000001,1
1065,29.998092,38.549685,8.551592999999997,1
1066,32.834941,23.77993,-9.055011,1
1067,36.498564,21.66554,-14.833024000000002,1
1068,42.928792,28.380292,-14.5485,1
1069,43.822452,37.627219,-6.195233000000002,1
1070,50.444651,48.064388,-2.3802629999999994,2
1071,54.386598,62.673393,8.286794999999998,2
1072,65.142745,45.834882,-19.307863000000005,2
1073,66.388948,64.090293,-2.2986549999999966,2
1074,50.935099,82.511801,31.576702000000004,2
1075,49.822501,90.079383,40.256882000000004,2
1076,49.759443,78.092077,28.332634000000006,2
1077,35.862435,38.172443,2.3100080000000034,1
1078,27.760223,26.922532,-0.8376909999999995,1
1079,23.851682,28.319088,4.467406,1
1080,22.844688,24.636131,1.7914429999999975,1
1081,21.395843,26.805036,5.409193000000002,1
1082,19.653758,20.64924,0.9954819999999991,1
1083,18.945063,22.803247,3.858183999999998,1
1084,19.309242,20.356104,1.0468619999999973,1
1085,22.113714,25.463315,3.349601,1
1086,27.402444,40.353337,12.950893000000004,1
1087,31.019699,28.334439,-2.6852599999999995,1
1088,31.724635,30.399653,-1.3249819999999985,1
1089,35.333296,26.798832,-8.534463999999996,1
1090,38.661935,27.240915,-11.421019999999999,1
1091,42.367515,29.87978,-12.487734999999997,1
1092,50.192225,27.612282,-22.579943,2
1093,48.95866,27.92173,-21.03693,2
1094,50.437504,30.751702,-19.685801999999995,2
1095,54.49853,31.445416,-23.053114,2
1096,54.899747,28.505205,-26.394541999999998,2
1097,54.494226,43.866938,-10.627288,2
1098,48.579967,40.695004,-7.884963000000006,2
1099,48.774919,29.088506,-19.686412999999998,2
1100,50.408318,34.576704,-15.831614000000002,2
1101,34.579781,29.655068,-4.924712999999997,1
1102,27.191164,23.322886,-3.868278,1
1103,22.42066,21.092996,-1.3276640000000022,1
1104,23.664233,24.211395,0.5471620000000001,1
1105,20.999045,19.04349,-1.9555550000000004,1
1106,19.424991,17.537962,-1.8870289999999983,1
1107,18.863317,17.998567,-0.8647499999999972,1
1108,19.456001,18.362062,-1.0939389999999989,1
1109,21.974928,19.240837,-2.7340909999999994,1
1110,27.845334,25.149289,-2.6960450000000016,1
1111,28.332022,20.114308,-8.217713999999997,1
1112,28.750326,19.706331,-9.043995000000002,1
1113,28.334874,22.197878,-6.136996,1
1114,28.968958,23.432719,-5.536239000000002,1
1115,29.060907,23.815136,-5.245771000000001,1
1116,28.444841,23.460712,-4.984128999999999,1
1117,27.407876,24.637841,-2.770035,1
1118,26.666606,29.862165,3.1955589999999994,1
1119,25.646034,21.384797,-4.261237000000001,1
1120,26.112283,25.722487,-0.3897960000000005,1
1121,26.147092,25.595165,-0.5519269999999992,1
1122,26.344436,24.68972,-1.6547160000000005,1
1123,29.659599,23.585387,-6.074211999999999,1
1124,31.679699,29.272664,-2.4070350000000005,1
1125,28.381181,36.568961,8.18778,1
1126,24.317491,20.763012,-3.5544790000000006,1
1127,20.764184,18.755619,-2.008565000000001,1
1128,23.22041,18.374516,-4.845894000000001,1
1129,22.675189,17.160638,-5.514551000000001,1
1130,20.103716,16.287946,-3.815769999999997,1
1131,19.398781,16.31068,-3.088100999999998,1
1132,19.95492,16.461393,-3.4935270000000003,1
1133,20.45094,17.0673,-3.3836399999999998,1
1134,20.552958,18.28233,-2.2706279999999985,1
1135,21.738677,18.259545,-3.479132,1
1136,22.454374,17.834667,-4.619707000000002,1
1137,22.626907,18.801768,-3.825139,1
1138,20.884693,22.162473,1.27778,1
1139,20.136957,15.110545,-5.026411999999999,1
1140,19.578396,18.749829,-0.8285670000000032,1
1141,19.360847,17.312648,-2.0481990000000003,1
1142,19.334476,16.485789,-2.848686999999998,1
1143,19.354108,16.435718,-2.9183899999999987,1
1144,20.560034,18.059387,-2.5006470000000007,1
1145,20.814843,15.013383,-5.8014600000000005,1
1146,21.887396,27.271744,5.384348000000003,1
1147,24.387332,19.425331,-4.962001000000001,1
1148,27.531819,56.052809,28.520990000000005,1
1149,23.877408,23.415725,-0.46168300000000073,1
1150,19.966484,17.667167,-2.299317000000002,1
1151,18.644471,17.026527,-1.6179439999999978,1
1152,18.748335,15.036584,-3.7117510000000014,1
1153,18.215841,14.941627,-3.2742140000000006,0
1154,16.926183,14.137264,-2.7889190000000017,0
1155,16.649111,14.115686,-2.533425000000001,0
1156,16.386613,13.568771,-2.8178420000000006,0
1157,16.068491,15.017058,-1.0514330000000012,0
1158,16.372378,15.766039,-0.606339000000002,0
1159,17.247904,14.16104,-3.0868639999999985,0
1160,18.390041,17.344209,-1.0458320000000008,0
1161,20.315461,29.74342,9.427959000000001,1
1162,21.247644,15.262093,-5.985551000000001,1
1163,22.809857,16.858919,-5.950938000000001,1
1164,24.198329,17.965307,-6.233022000000002,1
1165,24.829099,19.657519,-5.171579999999999,1
1166,28.308021,21.553355,-6.754666,1
1167,30.934335,83.568386,52.634051,1
1168,33.993935,21.589514,-12.404421,1
1169,40.542816,29.9631,-10.579716000000001,1
1170,37.859554,29.401612,-8.457942000000003,1
1171,35.273416,28.36454,-6.908875999999996,1
1172,46.852575,38.88782,-7.964755000000004,2
1173,33.179181,26.757346,-6.4218350000000015,1
1174,25.540234,24.01363,-1.5266040000000025,1
1175,22.794232,21.58524,-1.208992000000002,1
1176,20.317348,19.078059,-1.2392889999999994,1
1177,19.087315,19.058396,-0.028919000000001915,1
1178,18.123071,18.943121,0.8200500000000019,0
1179,17.902991,19.335238,1.4322470000000003,0
1180,18.896394,19.604288,0.7078939999999996,1
1181,21.583961,21.500204,-0.08375699999999853,1
1182,27.098245,28.779664,1.6814190000000018,1
1183,28.770309,26.957384,-1.812925,1
1184,30.626277,29.568896,-1.057381000000003,1
1185,34.07108,31.855191,-2.2158890000000007,1
1186,33.112848,28.680875,-4.431972999999999,1
1187,35.95491,32.583378,-3.371531999999995,1
1188,38.141583,33.455051,-4.686532,1
1189,40.263153,43.703408,3.4402550000000005,1
1190,39.18634,35.192708,-3.993631999999998,1
1191,38.148082,32.913435,-5.2346470000000025,1
1192,39.742733,42.785996,3.043262999999996,1
1193,39.387077,33.954315,-5.432761999999997,1
1194,39.164972,30.686066,-8.478905999999998,1
1195,36.201195,30.53602,-5.665174999999998,1
1196,38.820118,28.465306,-10.354811999999999,1
1197,34.134168,28.636213,-5.497955000000001,1
1198,27.252626,23.18746,-4.065165999999998,1
1199,23.408832,20.012256,-3.3965759999999996,1
1200,22.369397,21.956842,-0.41255499999999756,1
1201,19.505099,19.441449,-0.06365000000000265,1
1202,18.465509,18.055226,-0.41028299999999973,0
1203,17.846117,17.651867,-0.19425000000000026,0
1204,18.339274,17.615974,-0.7232999999999983,0
1205,20.396651,17.573309,-2.8233420000000002,1
1206,26.352356,26.077212,-0.27514400000000094,1
1207,28.241326,32.328331,4.087004999999998,1
1208,30.085553,25.704754,-4.380799,1
1209,36.025918,70.979078,34.953160000000004,1
1210,40.53206,25.91553,-14.616530000000001,1
1211,40.35157,26.779722,-13.571848000000003,1
1212,49.649046,54.644644,4.995598000000001,2
1213,49.468262,62.14004,12.671777999999996,2
1214,42.10377,41.55779,-0.5459800000000001,1
1215,53.63324,30.289577,-23.343663,2
1216,89.58583,49.18452,-40.40131,2
1217,96.355496,99.332364,2.976867999999996,2
1218,58.447007,53.215406,-5.231600999999998,2
1219,47.897032,26.902261,-20.994771000000004,2
1220,54.998767,32.149313,-22.849454,2
1221,42.180988,40.09658,-2.0844079999999963,1
1222,29.521131,27.127337,-2.3937939999999998,1
1223,24.701032,24.725577,0.024544999999999817,1
1224,25.778315,26.947402,1.169087000000001,1
1225,23.032251,21.896659,-1.135591999999999,1
